9717_1,It makes sense that subconsciously a person would want to associate themselves with people who remind them of safety.,Like your family would.,and
8394_1,There are not many people in northeast Philadelphia that would be able to afford hockey equipment.,A lot of people look up to people that they can identify with. ,and
27876_2,He believes he can help change.,He believes he can help make things better.,and
39545_4,He said his religion tells him to forgive.,That really sunk into me.,and
41914_3,The Bible would say to forgive.,Not be full of hatred.,and
39892_4,This dynamic would provide insight to some of the thoughts students face.,Students struggle here at Penn State.,and
33633_2,Bassim being there made this lecture even more powerful.,The man who went through this tragedy was right there.,because
29360_2,Sam talking about the emotions .,they experience are just the same ours.,and
34122_2,They are accusing other people of committing these horrible sins.,They are committing sins of their own at the same time.,because
28097_1,I believe that they both provide good guidelines of morals that you may want to teach to your children.,There isn't enough content to create concrete guidelines.,Nan
38326_2,When Americans bombed his house.,As well as his brothers.,Nan
19247_1,You see it with fresh eyes and a new perspective.,It leads to a decontextualization of what everyday life is.,because
36550_2,It gave us something relatable.,We think about wars.,and
35261_1,I always thought the Muslim religion was way stricter than all other religions.,I thought EVERYONE followed it exactly as its written.,and
28012_2,I can't imagine what trying to live everyday normally would be like.,I can't imagine what  having a subconscious fear of being hurt daily would be like.,and
30425_3,The other side of this war is even worse.,The violence is mostly happening in that country.,and
14231_1,I really enjoyed the activity we did in class.,How we compared people's facial features and genetics.,Nan
36234_1,I decided to do my discussion post on the video A Class on Empathy.,It was important to note why Sam talks about the things he does.,because
24501_2,Afghanistan sounds like a distant world that our soldiers go to fight in.,They're often times killed in battle. ,and
34381_1,we Americans looked at Islam., Islamic nations the same way we look at ourselves a Christian nation.,and
7534_1,We've done the activity with the different noses.,We 've done the activity with differentiating between Koreans/Chinese.,and
33932_2,"We are from Brazil, a country who embraces showing off your skin.",we actually share the same belief in a way that we consider our body a temple that belongs to us.,so
26709_4,Many people follow it.,What if it gets out of hand like ISIS.,and
26137_1,There are many people taking a stand.,Many people are sharing their stories/views on racism.,and
30853_1,Gods ultimate command is to love one another,God's command to love one another fits in with ones own personal beliefs,and
39221_3,They were able to forgive.,They did not get stuck on their loss.,and
40381_1,I was unaware of a lot of topics.,We learned about topics including Afghanistan. ,so
22661_4,I think it is dated.,It is used to stick to what used to be.,Nan
29284_1,I've honestly never really thought of it as a normal city with typical every day families.,people who are just trying to live their lives peacefully.,and
23705_3,They fight defending  this country.,They spend time together creating a strong bond.,and
15910_1,"This shows that even though he has had problems in the past, he is willing to follow what he feels.",This is a norm in today's society.,and
24650_1,I thought this video was very interesting.,It showed a lot about the people living in those areas.,Nan
40820_3,The speakers made me realize I knew little about the Middle East.,My initial ideas of the Middle East were very wrong. ,and
19683_3,"are you or even one of your family members going to just invite a stranger into your home, a foreigner at that?",Would you be that hospitable?,because
7870_1,"The difference between to resolve, may seem minuscule to most, but it is this minute variance in meaning that is the difference.",Between fixing a problem versus ignoring a problem.,and
31976_1,War is brutal  affects everything in its path," which  America could have taken lots more precautions to save more of innocent lives, ",and
33460_3,It made me reflect back on my own life. ,It made me reflect back on my emotions. ,and
11150_2,We look at all the other countries in Asia. ,We see pictures of starving people.,and
42260_3,Sam discussed how Christians are similar.,He discussed how Muslims are similar.,and
19347_1,I think that Guinevere lays an important point.,I agree with it.,Nan
7778_1,There are two perspectives regarding conversations about race.,We talk too much about race.,and
29340_1,"Its not all combat bombs, those are there",but there is  a social aspect with the locals.,and
38158_3,I had to hear from tough guys in my life.,He is the guy who truly meets up with the definition of being forgiving.,and
38314_1,I claim to be a well traveled person.,I feel I might be blind to so much of the world.,Nan
39864_1,I dont understand why 9 11 happened.,9 11 wasnt caused by everyone whos Muslim.,because
37019_1,Our media shows those extremist groups from the middle east that have weapons.,Driving around in a pick up truck with a rocket launcher on it.,and
34537_2,I cannot possibly relate to anything like that happening.,I've never experienced this here.,because
42074_3,I do not know about everyone else.,I have not seen these two groups talk to each other in person.,because
41816_4,Show us contradicting information.,The things we believe were true.,and
31898_1,I think one of the best things about Sam's lectures is that you walk into class never really knowing what's going to happen during that hour and fifteen minutes.,I think one of the best things about Sam's lectures is that you walk into class never really knowing what impact it will have on you.,and
26800_3,which a place where I think have a misconception about the people, who live there that  is one of those.,and
35508_2,I never find myself drifting away.,It happens fairly often in my other courses.,Nan
26315_1,I liked how LTC Garey had to learn the culture to obtain necessary information.,The stuck out to me.,because
20503_2,Resources are available.,Sports have become a culture aspect.,because
21251_1,I would be interested in what the rules are for women.,That do not have a reason to leave their husband.,Nan
21863_3,I find it fascinating to hear their story and their perspective on life.,Each and every one of us are different.,Nan
38676_2,We should be allowed to wear mixed fabrics which would be not allowed in a sharia country.,many of the more antiquated ideas like being anti gay marriage is coming back in both Christianity and Islam.,and
41596_5,It plays a part in shaping everyone.,It shapes every country into where it is today.,and
27586_3,He told us very different stories than the ones LTC Garey shared.,The face of the war and mission has changed.,because
35491_1,Its finding the news sources.,The sources are the people in these places use or provide.,Nan
38648_1,He remarked that hopefully within 20 to 30 years there will be hope for that generation.,He has no hope for the foreseeable future.,Nan
11408_1,They have it the best.,They are doing the right thing.,and
21778_1,Dr. Sam mentions that Rafi has two Afghan daughters.,Dr. Sam's daughters are real people just like everybody else.,and
34714_1,Women who wear burqas do not care.,women who show off their bodies do  is they want to.,and
41544_2,I do it on a daily basis.,I'd rather have empathy for someone.,because
38643_4,growing  emotionally is the part that is harder,growing intellectually is the part that is harder to people to grasp.,and
38444_2, I found myself  thinking about his answer.,rest of the world thought the same way.,and
25208_6,We can find out how to help.,and step outside our bubble.,and
38559_1,He thought about real people from the country that killed his family.,"He realized no, it is not the peoples fault, it is the government.",and
30759_1,Sam's points in this video were actually true.,He made us see Christianity in new a point of view.,and
21430_1,I am glad I got to experience his opinion.,I am glad I got to experience his voice to have a better understanding of his culture.,and
33599_2,That is not how the world truly works.,To each their own I suppose.,Nan
29243_2,It is disappointing  we should coexist in a world that ,"is able to accept one's religion  culture  what it is,",because
14726_1,"The hockey team, San Jose Sharks, was still very popular.",I noticed when I lived in San Jose that quite a few people were interested in hockey.,and
37709_1,I tried to put myself in Bassim's shoes.,I don't know how I would feel.,and
41373_3,I feel as though I never really stepped back.,"I never tried to see other cultures from a point of view other than my White, Christian, American view.",because
8497_1,There are too many times where students miss out on a good learning opportunity.,They miss out by being forced to focus on getting an 'A'.,because
39853_4,To understand a completely new culture takes effort,It is  enlightening.,and
27332_1,They put their lives on the line to fight for our country,it is something brave,and
31953_1,I dont believe everyone would be able to forgive.,easily they were in Basims shoes.,so
37447_3,hey saw their unfairness in discussing Islam.,religions are  similar.,so
27011_1,The images I see,they did not leave any positive impression,Nan
40210_5,Encourage us to put ourselves in others peoples shoes daily.,before we talk negatively about them.,and
41812_3,He brings up this idea that people usually do not want to talk about.,You sort of go through what your current perspective is about an issue.,and
31569_5,We believe it's the right thing to do.,We believe we are preventing more conflict by doing so.,because
39370_2,The social hierarchy hasn't changed.,The economical hierarchy hasn't changed.,and
35109_6,I thought the United States could help change anything going on anywhere.,we are powerful.,so
21099_1,People fall back on an assumption.,We are in war.,and
38512_1,He started praying five times a day now.,He  takes his studies more seriously now.,and
25190_3,I would feel conflicted. ,The Americans can easily be seen as invaders.,because
37818_3,He's visited.,He felt no hard feelings towards them.,and
20966_2,We are able to be more sensitive to their culture.,"By understanding other people, we can better communicate .",and
39294_1,This idea is very empowering to think about.,People all around the world judge others without even giving them a chance.,because
19340_1,I think Sam did an excellent job explaining what Sharia Law is.,It's law guided by the Quran.,Nan
23062_1,I think this really illustrates that generosity that he was talking about before.,I think this really illustrates that friendliness that he was talking about before.,and
38112_2,Bassim lost everything he had ever owned.,"Bassim lost everything he had ever loved, too.",and
30750_1,1st century Christianity is still present in a 21st century world.,1st century Christianity is filled with tens of different religions and beliefs being expressed in just the United States.,Nan
23842_5,You may label yourself as a religious person., doesnt make you good.,and
12460_1,There are many problems with racial segregation in America.,I am only hoping that one day it won't be an issue.,so
16328_4,Our culture would be much cooler.,We will be able to have legitimate discussions.,and
23081_3,He made me sympathize with the civilians of Afghanistan.,I can now think of them just as I think of civilians of any other country.,Nan
36679_2,I had never really heard about this attack until I was in first grade.,"At my elementary school on September 11th, all the classrooms and teachers held a moment of silence for the lives lost.",so
15345_1,Most people see a certain skin color.,They assume that person is from one place.,and
21931_1,The choice of ending your response with a question was very powerful.,It made me think. ,and
30028_4,it really try to talk things out of fighting them out.,"it destroying many homes ,killing many people.",and
33447_2,They could not understand.,They have always been living in darkness.,because
40457_1,Basim was able to calmly sit in front of a camera.,Basim talked to a class full of American students.,and
30919_1,I was raised christrian.,I am not very religous.,and
27598_1,"In my mind, I voted for who I agreed with on most topics with.",I voted for who I felt would turn this country around.,and
32591_2,"Overall, I loved this class  it made me overcome a milestone in realizing that these girls love who they are.", have much confidence  wearing their Hijabs.,and
19589_6,Children were doing a smoke cleansing.,would not have happened.,so
40717_4,He manages to live his best life. ,He holds no hate in his heart. ,and
26015_1,Afghanistan is a poor country to begin with.,It is ravaged by war.,Nan
27889_1,The show is a futuristic dystopian society,pollution has made women infertile,Nan
11434_2,Things about people of other races.,Things about nationalities.,and
32403_5,I focused on entertaining people.,People would like or retweet my tweets.,so
31706_3,These people preach like homosexuality is this big sin.,These people preach like they've never come close to committing a sin.,and
37511_1,You aren't feeling the problem.,It doesn't mean there isn't a problem.,because
31588_3,Leave growing room for their own thoughts to spark.,Allow themselves to explore.,and
37408_5,I was young.,I didn't care as much.,and
38515_1,Im reacting to Will Iraq Ever Be the Same After ISIS video from SOC119.,it is really heartbreaking hearing someone.,and
20864_3,He informed us that its a real place with real people experiencing a real war,I started to put this all into perspective after he showed us the pictures.,Nan
39162_4,he took it like a lesson to help others like him.,he took it like a lesson help his country.,and
20671_1,I do not think there isn't a religion that describes who/what god is.,I don't think believing there is god/being is right either.,and
26737_1,One big issue of mine is how the Bible states,Those that take part in LGBTQ  community are sinning.,Nan
33930_1,They've chosen to use them.,They deeply believe in the reason behind it.,because
32234_2,The Quran is a book of fables.,The Quran is a book of teachings.,and
21366_1,So many people today choose to get out of their religion that is being criticized.,People get out of their religion because that they care more about their individual connection to God or a higher power.,because
42019_2,It was amazing to be taught about the middle east.,We heard from someone who had been born there.,Nan
37479_4,One of my friends had to stay home from school that day.,It just happened to be her dad's turn to miss work.,so
10230_1,Pistol Pete is an all-star talent.,Larry Bird is an all-star talent.,and
35525_3,discussions should be relevant to engage the student., get the students to relate to what is being discussed in an ever-changing social.,and
29463_4,Sharia law's punishment is severe.,A person who gets punished won't repeat the same crime.,because
33867_5,use of different tactics can be used.,"I believe that the United States leaders are doing the best they can in a hostile, foreign government.",and
38312_7,In reality this is just untrue.,It's based on the radical groups from these nations.,and
34486_2,About this country.,Instead of hearing the negative comments people make.,Nan
16025_1,Innocent people are losing their friends.,"Innocent people are losing their family to the war over there, if not their own lives. ",and
19296_1,"Just because someone is associated with Afghanistan, it does not make them a bad person.","Because of what we grew up hearing about the country, I feel is where Islamophobia comes from.",and
24304_1,I thought they were very wrong.,Being in any way associated with them makes me sick.,and
35035_3, I think that quality is extremely underappreciated. ,That quality is uncommon in our society.,and
36505_2,He was getting involved in the Middle East.,He was affecting the normal people there.,and
28696_2,"In the light of this lecture, this provoked a thought for me.",What do they think people will get out of reading this?,and
32258_2,He chooses to live in his home country.,His family means so much to him.,because
29164_3,People post pictures of babies.,The babies are mixed.,Nan
40477_2,He saw how great the American people were.,He knew he couldn't hate all Americans.,and
32324_2,I now want to widen my options by studying different religions.,I want to study different religions not to make a decision regarding one religion versus another.,and
24746_1, I did not have a view on Afghanistan people.,I did have a view on Arabic/ Middle Eastern people.,so
30592_3,It shows that they love loving on people through the service they provide. ,It shows that they love loving on people through the gifts they provide. ,because
41861_3, wearing it  God .,"a personal reminder, defines them, a female muslim, they feel empowered by wearing it.",and
34048_1,"It was inspiring to see how it picked himself up, rebuilt his life.",I used his story to educate others.,and
35849_1,I am seeing how privileged many of us are.,Why it would be difficult.,so
32214_1,"To me, he had every right to be angry yet.",he took the higher road.,Nan
41360_2,Speaking to someone who is Muslim will educate people the correct way.,Speaking to someone who is Muslim will help them better understand.,and
42155_3,It was said to hear his views on everything.,They offered him $2000.,and
36005_1,Religion cause the man to always look toward good.,Every situation even dealing with death of loved ones.,and
21032_1,All the religions have the same essence.,They all encourage being a good person.,Nan
13046_1,"In order to address the issue of racism, it must be brought to light.","Pretending like it doesn't exist, or simply that it does not happen in certain socioeconomic areas does not mean that racism isn't a huge issue.",Nan
24715_1,"My parents sent my me, along with my sister, to a Roman Catholic school.",They had the intention of raising us to believe in the teachings of Jesus Christ.,and
9356_1,For me it was very interesting being able to witness two different cultures.,I especially liked speaking a different language.,and
21185_1,We are nurtured to hate these civilians because of their beliefs.,We are nurtured to hate these civilians because of their government system.,and
10269_1,There are many racial divides.,Apologizing regarding one race will not solve the problems of them all.,so
27319_1,"we can dictate how we live with personal values, government law or religious beliefs",it is wrong to judge those with a different path,and
25893_1,He is currently a part of the Penn State ROTC.,He is now officially a part of the U.S. Army.,and
40275_2,I sometimes neglect to see other cultures eye to eye.,I am involved in only my practices.,and
29681_1,America is a huge melting pot,many countries around the world are not exposed to many different races as we are,and
29070_3,Which was like a generic response i mean it isn't being spoken from experience,Who just throung like what is taught in history books ,so
9776_3,Everyone of all races should receive the best care.,Everyone should receive appropriate care.,and
38539_2,It showed us how war really can hit home for people.,It's not just a thing to think about.,and
13377_2,Society is willing to shame people.,They mention the fact.,Nan
21935_1,Afghanistan has real people.,"Unfortunately, civilians are being killed at alarmingly increasing rates.",and
26071_1,Most/all sects of christianity pick and choose which verses to follow literally.,They choose which verses to ignore completely.,and
42623_4,He enjoyed life here.,He loved Iraq much he went back.,and
33585_3, I was moved by hearing from a live person who has lost a lot.,Their losses are a result of our Country's actions.,so
10144_1,I think the reason it is prominent in America compared to other countries.,Americas beginnings were directly related to things like the genocide of Native Americans to slavery of Africans and many others.,so
15025_1,The students in the video do make good points about America's founding.,The students make good points about how racist principles like slavery have shaped this country.,and
12866_1,It is evident that football is much more prevalent in not only European but South American counties.,It is evident that our football is really only played here in the United States.,and
34257_2,Other hate groups.,Are not really Christian.,and
15785_1,I agree with everything you said.,I find your point about the news very interesting.,and
32525_1,"That is like saying the American government acted this way,",us American people must think the same way,because
33974_3,His son needs a house built.,His daughter-in-law needs a house.,and
21844_1,I appreciate him risking his life in the war.,I am glad he could speak about his experiences.,and
19641_1,We work/ live in this little bubble.,The rest of the world seems distant from our lives.,so
38725_5,How could he give us his time?,after what had happened to him and his family.,and
35176_3,We can change our rhetoric.,We can change how we answer and talk to our black peers.,and
40823_1,The video I chose.,The class has a special guest.,Nan
10156_1,Race is considered a really touchy subject.,I agree that there needs to be more open communication between races.,and
35411_3,We do what we have to do.,The difference is that some people have to wake up in hostile environments.,and
42735_2,His religion teaches him to forgive.,Basim was able to find strength and turn the anger into nothing.,Nan
24640_1,I agree with you.,We must stop finding differences between Muslim versus Christianity.,and
8868_3, It calls into question the Civil Rights Movement of the 1960s.,It calls into question the authority of today.,and
30310_1,Scientifically so many things are wrong.,They can be proven wrong with science in the bible.,and
33363_1,Not everyone takes the teachings of the bible and overtly does hateful things.,Their beliefs could be teaching the next generation.,Nan
14526_1,America is a very diverse country.,America is moving towards having more diversity each day.,and
26797_4,We regularly invade their country.,We don't care that many of their loved ones have died.,so
21989_1,People throughout history have tended to pick and choose what in the bible they want to practice.,People choose what they don't want to practice.,and
35168_1,I think Bassims faith assisted in his devastation recovery.,The Quran teaching assisted in Bassims devastation recovery.,and
34307_1,I get that we are trying to help people by protecting them.,We are also hurting them.,Nan
34366_1,Sam states it leads to arguments within the religion.,It's about what should and should not happen.,so
27461_1,Im a catholic this concept is very foreign to me, say the least.,so
39597_1,He mentioned that it sounded similar to other religions beliefs.,If everyone practiced what they preached the world would be a much more forgiving place.,and
27125_1,"I went home, where I thought about it quite a long time.",Somewhere on other side of this world there is a small Middle Eastern city.,and
34764_1,I don't know what I would do with my life.,I commend Basim for staying true to his religion.,and
21896_1,These lectures have opened my eyes in more way than one.,These lectures have given me entirely new perspectives on war.,and
42115_3,Most people are biased on this subject.,It's because they only lived in the United States.,because
29079_1,I agree that citizens of America we need to educate ourselves on the world., we are living in be aware of what is going on around us,and
39234_1,Give close-minded people a better perspective on this issue.,Imagine how it would feel.,Nan
7610_2,But we feel very self concious. ,We are concerned about saying the right thing.,and
15141_1,This was very interesting to see. ,I struggled within this religious aspect against the scientific proof.,because
33393_1,"In contrast, it takes effort to understand that maybe other people are doing things right.", If we look closer they might be doing some things better than we are.,and
10971_2,To be close minded is ignorant.,To  simply not date black girls is ignorant.,and
36838_3,He reinforces the criticism of these cultures.,Their way of life is not meant to degrade them.,and
41488_2,It opened my eyes.,I understood the middle east culture.,Nan
33575_3,A mistake was made with the coordinates of the air strike.,This mistake lead to a deadly result.,and
38694_3,save the lives of innocent people who lose everything without the doing any mistakes.,hat would result of what could happen to them.,and
36155_1,I agree that this 7 minute lecture really summarized what Sam teaches in this class,we all want to understand other cultures other than our own.,Nan
38077_1,I am very grateful that I have been able to see exactly what it is like for different people around the globe.,It has opened my eyes beyond the stereotypes.,and
14969_1,"In reality, there has been little to nothing to improve the way race is viewed.",There has been little to nothing to improve the way race is treated. ,and
25971_1,I remember thinking how this could happen. ,The reality is it is does happen. ,and
32851_4, It doesn't work well in these responses.,I have to use facts that I know from history.,so
24593_1,When I picture Afghanistan in my mind I see a desert with destruction.,I see war all over the place. ,and
38436_1,"Yes, what happened to him was horrific.",I can never imagine what he has went through.,and
27407_3,the something that they have no control over.,they divorce rating  is high in u.s people fight through difficult situations.,because
30488_2,By looking at the criteria that the real passages of the bible list  singling out one part., of it to focus on  use  a basis to attack  exclude a certain group of people.,and
36925_2,"we need to acknowledge the fact that we all, as religious groups tend to have radicals within.","We  have radicals within,  that can influence the perspective of others on us.",and
26110_1,Its still under the basis of how time was several thousand years ago. ,I agree that it really isnt to accurate in many of the issues we have now.,so
8440_2,It will be less personal.,You can be more honest without risking backlash.,because
34493_3, understand what each person goes through.,the world would see a lot less conflict.,and
41674_2,I was raised with views that make Muslims out to be murderers.,The views make them out to be awful people.,and
8437_1,"I think that as the semester progresses, everyone in the class will become more comfortable speaking about their beliefs.",And will begin to understand that there are going to be disagreements within the class.,Nan
40782_3,I have realized that not everything is a storybook ending.,Sometimes you have to move on.,and
34158_3,Like Bassim said.,Being angry won't change anything.,and
14245_2,I'm not going to seek out other kids from different backgrounds.,They aren't going to have the same experiences.,and
12961_2,Made me think about my ancestors.,I never have before.,and
38585_2,They take precedent over the world condition.,They take precedent over what is going on in the global world.,and
35925_1,Basims had all his children taken away from him.,It was all done suddenly.,so
21268_1,People from Afghanistan's military are dying.,People from America's military are dying.,and
36749_1,I was affected by his story.,I thought about it at class.,and
37856_1,It is ignorant to think that what you believe is right.,It is ignorant not take the time to question your own beliefs.,and
40948_4,In the eyes of outer society.,", but see it as an act for God.",Nan
32672_5, they just make much sense really just show how,messed up the world  people of different groups can be.,and
34309_1,Bassim explains how he lost several innocent family members.,Including his wife and daughter.,Nan
34982_1,everyone has likely done something., the bible or quran,Nan
34061_1,Bassim taught us all avery valuable lesson.,That is forgiveness.,and
22306_2,He would like to get in contact with this certain Taliban member.,He was unable to speak with him.,and
38941_1,I cannot fully grasp his situation.,This class opens my eyes to his struggle.,and
21049_1,the war in Afghanistan has been going on for entirely too long.,what do you do when a country doesn't want to rule itself?,Nan
41821_2,My grandmother used to a president of a company.,The company built military airports in the Middle East.,Nan
40493_3,Morally hard to justify glossing over the problems.,"Many of the coming home, such as PTSD and homelessness.",and
19916_2,It is upsetting that the culture maybe too welcoming for Americans.,I agree with your point. ,Nan
38486_1,Empathy is a natural human emotion.,People like Basim make it possible.,and
33182_1,I think it's pretty wild.,I think the media has skewed our view on this topic.,so
28255_3,They have aspirations they want to fulfill.,It is especially difficult for them,because
36562_1,"For me personally, it made me realize not only how privileged I am to live in a safe country, but also to not wait until the perfect conditions to fully love the people in my life.","It taught me to experience life to its fullest right now, because after all tomorrow is not guaranteed.",and
30648_3,"I think when more people learn that, it could really bind them together.",Also maybe give people more of an understanding of the radicalization of their religions.,because
31165_2, who actually wants to come to terms that they are a sinner those, who consider themselves to be very religious.,because
24789_3,He has tea with the leader.,He talks business LTC.,Nan
42020_1,Bassim explained that we need to take advantage of the new forms of communication.,we have to  relate to people across the world.,and
15176_1,People need to realize that it's 2017.,The only way to end a problem is to put a spotlight on it.,and
37759_1,I praise people like Bassim who witness such horrific events happen. ,I praise people like Bassim who do not take that out on other people.,and
30566_1,It makes you wonder.how people interpret it.,It makes you wonder why people interpret it.,and
31580_1,I completely respect the people who not only interpret but abide by the word of God.,I completely respect the people who live their lives based off the words.,and
37838_2,I would be extremely mad with the people who had done it.,I would want answers.,and
10545_1,The point of this exercise is that it's really difficult to pinpoint someones background based on appearances.,We should all try to stop judging people that way. ,so
37265_1,I think one's belief in a religion will always play a role in who gets elected in whichever country.,the sole use of religion texts to answer all of the complexities of governance.,Nan
41961_2,He is able to accept what has happened.,he can go back to what used to be his home.,and
40707_2,My father never exactly took responsibilities to support me.,He neglected my needs for his other children.,and
27509_3,The stereotypical person thinks that all people of the same race look alike.,The stereotypical person thinks that all people of the same skin color look alike.,and
41978_4,We can overcome obstacles.,We can overcome our anger.,and
26780_4,Which were in his shoes  this turmoil,That destruction was brought to our country ,and
8622_3,I saw so many of them come together in big numbers.,The rally in Charlottesville disgusted me.,because
11567_1,"I myself, up until this point, have wrongfully considered Native Americans foreigners in a country where they should be the primary race.",European Caucasian should be considered the foreigner.,and
31567_2,Radical groups force citizens to leave their homes.,The war tearing their city apart forves citizens to leave their homes.,and
15969_1,I most certainly agree with you.,We must continue to speak about race issues.,Nan
34099_1,These issues are not just important.,They are crucial to the world for a lot of people who we live around.,and
20112_1,Many in our country could benefit from listening to this lecture.,A lot of us see Afghanistan as a war zone.,because
34348_6,destroying his house.,killing members of his family.,and
35084_2,"If you were in class, there was complete silence when Basim had appeared on the screen.","If you were in class, there was utter silence when Basim had appeared on the screen.",and
41130_3,He explains how it is in the city right now. ,It was truly horrific. ,and
40631_5,The topic is already really interesting. ,He enhances it.,and
32457_3,We argue over religious values.,Neither of us were wrong.,and
25420_1,This was a shock. ,Every war movie or video games makes war look very violent. ,so
39132_1,"We, as a people, are so full of greed. ","We, as a people, thirst for power. ",and
40049_3,They were of stores.,I was bit shocked to see those places existed in those  areas.,and
39405_1,This short amount of time.,drastically changed many lives.,so
39460_3,You need to look at things in a different way.,Your understanding of ideas that aren't your own suddenly becomes deeper.,and
40734_2,Can give you a sense of who the person is.,How they deal with things.,and
15458_1,It promotes freedom.,It promotes promise.,and
31767_1, first discussing the topic of going into Iraq, going there in order to get oil our country,and
33117_2,what his house plus family were like.,"even how he spent, enjoyed his time in America.",and
30937_3,We always want to argue that slavery and black discrimination was so long ago.,it doesn't matter. ,and
23212_1,It can even lead to a change in your life as understanding more and growing your wisdom about what individuals do.,Their culture can make a huge difference in the way you see the world.,because
31959_4," races, religions through his activities.",challenging traditional beliefs that many of us consider fact.,and
30936_1,It took way too long for blacks to be given the right to vote.,Blacks weren't considered a full human which is complete uncalled.,because
22964_1,We are sometimes too quick to judge.,We make our decisions based on a limited amount of information that may not always be true.,because
30702_3,Could you not draw connections between then and now?,Even if your history was that gruesome?,and
25961_1,War Affects Real People stood out to me this week.,It struck a nerve.,and
35310_1,Americans dont get to see the actual harm being done oversees., I sat in this class did I feel the pain of just a normal guy.,and
39956_1,She never said anything specific.,"Despite the ambiguity, this year's classes led me to ask questions.",so
36992_2, I can imagine the anger that I would have.,I am thankful that I could hear his story.,and
9808_1,The similarity between each picture was amazing.,My partner/ I never got one correct.,and
20197_1,It was interesting to see the pictures.,"There were different cities, malls and Rafi's house.",Nan
40610_3,They have no intention to hurt innocent men.,They have no intention to hurt innocent women.,and
38152_2,Even his family.,We didn't do any of that.,and
27752_4,A small group of Muslims have been radicalized.,to interpret the Quran in a violent and destructive way.,Nan
35812_2,That is okay.,We walk around every day with rage towards someone.,and
21103_1,The real people also refers to the soldiers that risk their lives.,They leave their families to defend this country.,and
40639_4,All kids do is go to school. ,All kids do is hang out with friends. ,because
7764_1,To more people over a shorter period of time.,Social media has fake news.,and
33030_2,It is what the general population does.,Instead look deeper into what it promotes and the meaning behind it,because
34128_1,His life was pretty much destoyed.,His family comprised his life.,and
23392_1,We can try our best to understand what war is really about.,Unless you have experienced war or know someone who has you'll never get it.,Nan
11852_1,There could also be an economic factor to it.,Certain sports require more money for expensive equipment.,and
15170_3,Some people find it hard to adjust to different lifestyles.,People find it difficult to adjust to cultures that differ from their own.,and
21026_1,They have horrible views on life that we push aside.,We  focus on what religion they belong to.,and
30719_2,It explains what we're doing here.,It explains where we are going in the future.,and
39932_2,We hear a lot about change.,We har a lot about making America great again.,and
41621_1,In many countries it's different.,It is required to learn the English language as a second language.,Nan
20219_1,"In the video, Colonel Garey tells the class about how in Afghanistan, before discussing any business they all sit down and drink tea for about an hour. ",They talk about their families and daily lives.,Nan
31387_1,I agree with your thoughts on how Americans fail to recognize extremist in the United States who practice Christianity.,I actually wrote about that in my first response as well.,and
10853_3,Children in their culture are taught the MLB is the way to get money.,The MLB is the way to help family have better lives.,because
36064_1,Basim's story was truly eyeopening to me.,Basim's story was truly eyeopening to a lot of  Americans.,and
31003_2,"I have never read segments of the Quran,that","I am genuinely surprised at the small size of it,  the fact that such",and
34818_3,Ive been taught how Catholics should interpret the Bible.,how its teachings should be implemented in my life today.,and
38369_1,Sam really makes you want to go to class.,There are not many teachers you can say that about.,and
41337_3,"He had to keep moving, keep fighting to make a change in his country.",It would make sure other families dont go through the same tragedies.,so
29078_4,We damage their society/culture.,We damage the people who live there.,and
8027_1,I would like to learn more about my roots.,I would like to learn what has made me who I am.,and
34316_2,Who broke and dismantled.,The military and education systems.,Nan
37641_5,He talked about how they make people perceive Afghani culture.,It stuck out to me as a huge thinking point during class.,and
41100_3,Our scope is often clouded from the outside.,At the time we view foreign behaviors/disciplines.,and
39283_1,During the class it was confusing., you had to switch.,because
27335_1,These are real people.,They are trying to live real lives.,Nan
23201_2,It was a warming tradition that the children were using on the soldiers.,They make sure they were returned safe.,and
33515_2, gay marriage.,a sin than soliciting?,Nan
34551_1,The United States has had no regard for him as a human being.,The United States has had no regard for his people as human beings.,and
26708_3,People in ISIS took stuff and twisted it their way.,People in ISIS are very radical now. ,so
27651_3,a lot of the freedoms that are supposedly guaranteed in this great country .,it come with asterisks with back doors.,because
13865_1,I think this is what Sam said in class.,"They dont want to mix their blood, weakening their genetic makeup.",because
35156_6,I think about this class.,I think about Basim.,and
37339_1,This is when Sam described that there are really two main uses of the military. ,One is to protect. ,and
26832_1,I found this discussion interesting,I never dated anyone outside my race,because
11290_5,Their parents or family members want them to play that sport.,because they had once excelled or they believe the sport could teach their kid something that will benefit them in life.,because
27805_1,I took an African American studies course.,I learned a lot about these historically racist laws that Sam brought to our attention.,and
21003_1,Rafi was speaking about his life in Afghanistan.,He spoke about the work he does in America.,and
34632_1,I love my country.,I am proud to be an American.,and
29378_1,Imaging a world where blacks were the colonizers.,whites were the ones enslaved was a very complex concept.,and
33272_3,The fact that he was willing to be part of this lecture full of Americans.,Indicates that he was not angry at all.,and
41965_6,I would be angry.,would definitely struggle to forgive and get over this anger.,and
25645_2,I blame this on myself as I do not having enough knowledge of the culture.,The media/Hollywood is  to blame for depicting the country in such a light that seemed so dismal.,and
7552_1,Every time I would wear my hair natural people give me complements,people say how much they loved my hair.,and
28385_1,These beliefs were written thousands of years ago.,It's time they adapt with humanity.,and
22193_1,I believe the best way to solve a problem is to talk through it. ,I believe putting a voice to an issue initiates change. ,and
19662_2,"Because of a certain group, they are hated upon.",They are treated badly.,and
